country,date,inflation_rate,mom_change,yoy_change,ma_3m,stddev_12m
Japan,2016-08-01,97.9,0.00000000000000000000,-0.50813008130081300800,97.9666666666666667,0.24984843890695499849
Japan,2016-09-01,98.0,0.10214504596527068400,-0.50761421319796954300,97.9333333333333333,0.20943647333651405724
Japan,2016-10-01,98.6,0.61224489795918367300,0.10152284263959390900,98.1666666666666667,0.23094010767585030580
Japan,2016-11-01,98.6,0.00000000000000000000,0.50968399592252803300,98.4000000000000000,0.28324419275118903534
Japan,2016-12-01,98.4,-0.20283975659229208900,0.30581039755351682000,98.5333333333333333,0.29848100289785460802
Japan,2017-01-01,98.2,-0.20325203252032520300,0.51177072671443193400,98.4000000000000000,0.27122058561364043447
Japan,2017-02-01,98.1,-0.10183299389002036700,0.30674846625766871200,98.2333333333333333,0.24984843890695499849
Japan,2017-03-01,98.1,0.00000000000000000000,0.20429009193054136900,98.1333333333333333,0.23677121037112189542
Japan,2017-04-01,98.5,0.40774719673802242600,0.40774719673802242600,98.2333333333333333,0.25166114784235832323
Japan,2017-05-01,98.6,0.10152284263959390900,0.40733197556008146600,98.4000000000000000,0.27468990781342050345
Japan,2017-06-01,98.5,-0.10141987829614604500,0.40774719673802242600,98.5333333333333333,0.27906771199618898010
Japan,2017-07-01,98.3,-0.20304568527918781700,0.40858018386108273700,98.4666666666666667,0.25166114784235832323
Japan,2017-08-01,98.5,0.20345879959308240100,0.61287027579162410600,98.4333333333333333,0.21881222058831147192
Japan,2017-09-01,98.8,0.30456852791878172600,0.81632653061224489800,98.5333333333333333,0.21881222058831147192
Japan,2017-10-01,98.8,0.00000000000000000000,0.20283975659229208900,98.7000000000000000,0.23931721056523969256
Japan,2017-11-01,99.1,0.30364372469635627500,0.50709939148073022300,98.9000000000000000,0.30289011909011532234
Japan,2017-12-01,99.4,0.30272452068617558000,1.01626016260162601600,99.1000000000000000,0.39800639556304985222
Japan,2018-01-01,99.5,0.10060362173038229400,1.32382892057026476600,99.3333333333333333,0.45891835941271798944
Japan,2018-02-01,99.5,0.00000000000000000000,1.42711518858307849100,99.4666666666666667,0.47482054026183982530
Japan,2018-03-01,99.2,-0.30150753768844221100,1.12130479102956167200,99.4000000000000000,0.43161079549506032702
Japan,2018-04-01,99.1,-0.10080645161290322600,0.60913705583756345200,99.2666666666666667,0.41660605619770586889
Japan,2018-05-01,99.3,0.20181634712411705300,0.70993914807302231200,99.2000000000000000,0.41341152730552991813
Japan,2018-06-01,99.2,-0.10070493454179254800,0.71065989847715736000,99.2000000000000000,0.38484550225520449242
Japan,2018-07-01,99.2,0.00000000000000000000,0.91556459816887080400,99.2333333333333333,0.30251471289038408545
Japan,2018-08-01,99.8,0.60483870967741935500,1.31979695431472081200,99.4000000000000000,0.28749176536296679035
Japan,2018-09-01,99.9,0.10020040080160320600,1.11336032388663967600,99.6333333333333333,0.30846639225613404175
Japan,2018-10-01,100.2,0.30030030030030030000,1.41700404858299595100,99.9666666666666667,0.35032452487268533691
Japan,2018-11-01,100.0,-0.19960079840319361300,0.90817356205852674100,100.0333333333333333,0.36462932610329829935
Japan,2018-12-01,99.7,-0.30000000000000000000,0.30181086519114688100,99.9666666666666667,0.36556307750696546017
Japan,2019-01-01,99.7,0.00000000000000000000,0.20100502512562814100,99.8000000000000000,0.36762958960278911630
Japan,2019-02-01,99.7,0.00000000000000000000,0.20100502512562814100,99.7000000000000000,0.36886393976723458053
Japan,2019-03-01,99.7,0.00000000000000000000,0.50403225806451612900,99.7000000000000000,0.34935004586439450681
Japan,2019-04-01,100.0,0.30090270812437311900,0.90817356205852674100,99.8000000000000000,0.32192602199319587834
Japan,2019-05-01,100.0,0.00000000000000000000,0.70493454179254783500,99.9000000000000000,0.30587678248047212746
Japan,2019-06-01,99.8,-0.20000000000000000000,0.60483870967741935500,99.9333333333333333,0.25030284687057626736
Japan,2019-07-01,99.8,0.00000000000000000000,0.60483870967741935500,99.8666666666666667,0.16213537179739277324
Japan,2019-08-01,100.0,0.20040080160320641300,0.20040080160320641300,99.8666666666666667,0.16583123951776999246
Japan,2019-09-01,100.1,0.10000000000000000000,0.20020020020020020000,99.9666666666666667,0.17816403745544228775
Japan,2019-10-01,100.4,0.29970029970029970000,0.19960079840319361300,100.1666666666666667,0.21514618004482159032
Japan,2019-11-01,100.5,0.09960159362549800800,0.50000000000000000000,100.3333333333333333,0.27468990781342050345
Japan,2019-12-01,100.5,0.00000000000000000000,0.80240722166499498500,100.4666666666666667,0.30401355631656037098
Japan,2020-01-01,100.5,0.00000000000000000000,0.80240722166499498500,100.5000000000000000,0.31574826950748233193
Japan,2020-02-01,100.3,-0.19900497512437810900,0.60180541624874623900,100.4333333333333333,0.29644356609443875530
Japan,2020-03-01,100.3,0.00000000000000000000,0.60180541624874623900,100.3666666666666667,0.26571800956288342267
Japan,2020-04-01,100.2,-0.09970089730807577300,0.20000000000000000000,100.2666666666666667,0.25936986577612919128
