country,date,inflation_rate,mom_change,yoy_change,ma_3m,stddev_12m
United States,2011-01-12,2.962419,-96.88865393134707271300,-16.75857894790082577700,33.8567390000000000,48.0172768048645872
United States,2012-01-01,95.63238,3128.1854795017180200,0.32887496603506754700,64.6027396666666667,48.0445492887965517
United States,2012-01-01,2.925217,-96.94118561098238901900,-19.38699528979396568900,33.8400053333333333,48.1060320679851109
United States,2012-01-02,96.05344,3183.6346841960784400,0.49349378934786190900,64.8703456666666667,48.1473147972955924
United States,2012-01-02,2.871099,-97.01093578741167416800,-23.86792242697830509500,33.9499186666666667,48.2256771456358569
United States,2012-01-03,96.78293,3270.9367040286663700,1.10318009913410954900,65.2358230000000000,48.3187163892554015
United States,2012-01-03,2.651398,-97.26046938235905856500,-31.45932497957143045500,34.1018090000000000,48.4243976342979522
United States,2012-01-04,97.07532,3561.2881204556992200,1.61823429701192606300,65.5032160000000000,48.5600928850133715
United States,2012-01-04,2.30274,-97.62788317360169402500,-34.67774878021105185500,34.0098193333333333,48.6665767612639244
United States,2012-01-05,96.9614,4110.6968220467790500,1.58467074249715947300,65.4464866666666667,48.7983445055083521
United States,2012-01-05,1.704254,-98.24233767251710474500,-49.79186171958456011700,33.6561313333333333,48.9459463612153269
United States,2012-01-06,96.81921,5581.0317006737258600,1.68651645954950468100,65.1616213333333333,49.0844999911151366
United States,2012-01-06,1.663994,-98.28133900286936858900,-43.82989036999830206300,33.3958193333333333,49.1978626620854940
United States,2012-01-07,96.66142,5709.0005132230044100,1.07603721668330329100,65.0482080000000000,49.2864879765893379
United States,2012-01-07,1.408451,-98.54290263892254014100,-51.85140110972963715200,33.2446216666666667,49.4186671136003541
United States,2012-01-08,97.19936,6801.1531107578467400,1.19300256190720498900,65.0897436666666667,49.5179925507047632
United States,2012-01-08,1.692379,-98.25885787725351278000,-41.05466234358341527100,33.4333966666666667,49.6199793330975154
United States,2012-01-09,97.63308,5668.9843705222057200,0.87840903349381962300,65.5082730000000000,49.6943166247703198
United States,2012-01-09,1.991282,-97.96044332515168014800,-24.89690344489963408000,33.7722470000000000,49.7512006643527327
United States,2012-01-10,97.59511,4801.1194798125027000,0.53545020505726893300,65.7398240000000000,49.7966633716850533
United States,2012-01-10,2.162344,-97.78437259817628157800,-6.09691063689343998900,33.9162453333333333,49.8087675733347651
United States,2012-01-11,97.1327,4392.0095969928929000,0.17666824117638565400,65.6300513333333333,49.8236419495017287
United States,2012-01-11,1.764134,-98.18378980508109009600,3.51356077204454265600,33.6863926666666667,49.8184256657364152
United States,2012-01-12,96.87111,5391.1423962125326100,0.05360506453213158800,65.2559813333333333,49.8229113863331434
United States,2012-01-12,1.741022,-98.20274383146843264200,4.62910322993953103200,33.4587553333333333,49.8161952382055411
United States,2013-01-01,97.15759,5480.4918030903687600,0.51330717053401450100,65.2565740000000000,49.8590963957132825
United States,2013-01-01,1.594865,-98.35847616228438766300,13.23539122056784368100,33.4978256666666667,49.8427669378189213
United States,2013-01-02,97.95331,6041.7931925272672000,0.77567383159724508500,65.5685883333333333,49.9087305966864087
United States,2013-01-02,1.977924,-97.98074817481920723300,16.87240269466827466000,33.8420330000000000,49.8838708068725638
United States,2013-01-03,98.20941,4865.2772300654625800,0.59030197551895320700,66.0468813333333333,49.9345394675551030
United States,2013-01-03,1.473896,-98.49923138729781596300,-25.98255797019206722100,33.8870766666666667,49.9796613979447016
United States,2013-01-04,98.10731,6556.3251409868810300,0.52482137680873560200,65.9302053333333333,50.0245410372949524
United States,2013-01-04,1.063085,-98.91640592326912235200,-50.83645340426870100200,33.5480970000000000,50.1203780233988447
United States,2013-01-05,98.28198,9144.9785294684808800,1.18320606757559503600,65.8174583333333333,50.2204885682240439
United States,2013-01-05,1.361965,-98.61422714519996442900,-22.79696440293084312200,33.5690100000000000,50.2554957594996650
United States,2013-01-06,98.51783,7133.5067347545641800,1.69990825954198315700,66.0539250000000000,50.3982059499847585
United States,2013-01-06,1.754417,-98.21918834387643333200,0.76937568853236777000,33.8780706666666667,50.3970452001662756
United States,2013-01-07,98.55664,5517.6291041411477400,1.43998013948266934200,66.2762956666666667,50.5180646868392326
United States,2013-01-07,1.960682,-98.01060385175468644200,22.93717650083235885200,34.0905796666666667,50.4863629101875645
United States,2013-01-08,98.6752,4932.6978061715260300,0.73697356424198426800,66.3975073333333333,50.5491722791558659
United States,2013-01-08,1.518368,-98.46124659488909067300,-23.23425975922229570000,34.0514166666666667,50.5890157753586761
United States,2013-01-09,98.78996,6406.3252123332420100,0.59113480062653874000,66.3278426666666667,50.6396079481935571
United States,2013-01-09,1.184925,-98.80056131210094629000,-19.60592877652154561800,33.8310843333333333,50.6648466956888540
United States,2013-01-10,98.53555,8215.7626010085026500,0.43650162256003145900,66.1701450000000000,50.7019641908076124
United States,2013-01-10,0.9636127,-99.02206594472756279300,-9.35694699859371546000,33.5613625666666667,50.7107026821986741
United States,2013-01-11,98.3343,10104.7534242751263000,0.05323458074409978300,65.9444875666666667,50.7152325024465189
United States,2013-01-11,1.237072,-98.74197304501074396200,-9.17005943618228074900,33.5116615666666667,50.7261358834229237
United States,2013-01-12,98.32586,7848.2730188703648600,-0.19485812872654625100,65.9657440000000000,50.7094721631880633
United States,2013-01-12,1.501736,-98.47269477226031890300,-14.40256221867435165100,33.6882226666666667,50.7313686061805234
United States,2014-01-01,98.69166,6471.8381925984327500,0.13699736516991650700,66.1730853333333333,50.7431389692622245
United States,2014-01-01,1.578947,-98.40012114498834045300,-19.46950091855793035300,33.9241143333333333,50.7760859519508981
United States,2014-01-02,99.05661,6173.5867638369115600,0.38653075950188091800,66.4424056666666667,50.8094710669491487
United States,2014-01-02,1.126349,-98.86292393814001912600,-25.81844454045396109500,33.9206353333333333,50.8435745288704867
United States,2014-01-03,99.69453,8751.1225206396951600,0.91564972796830771100,66.6258296666666667,50.9231856758473291
United States,2014-01-03,1.512203,-98.48316351960333229900,27.62014473489883325900,34.1110273333333333,50.8947332597726689
United States,2014-01-04,100.0232,6514.4029604490931400,1.50975967556886829200,67.0766443333333333,51.0252260701902685
